#######################################################################################################################################
#
# Rank 6 Net:
#
# LAYER | NODES | NODES TOTAL | ACTIV | SHAPE | BATCH SIZE | LEARNING RATE | LOSS FUNC | OPTIM | HYPER LOSS | LOSS VALUE | PRED TIME
# ___________________________________________________________________________________________________________________________________
#   3   |   4   |      9      |  rel  | trap  |     32     |   1.000e-03   |    MSE    | Adam  |  1789.95   |   17.88    | 1.809e-03 | 
# ___________________________________________________________________________________________________________________________________|
#
#
# Raw Loss Plot Data:

53.7006268512645,46.9864794174545
51.86186062889207,44.69645069888799
51.375168700300875,44.053384473769434
48.178774745083544,40.26332544607515
17.823007797046877,22.461684770177943
16.9485106767573,21.636364370743845
16.420119695378194,21.08745638170689
16.09486589729635,21.992143094981813
15.825569149828882,20.277449476583357
15.648890914861486,21.68226758295964
15.50610920274399,21.184791954518932
15.42603892779845,21.647134907581446
15.421073544904186,22.83723241923838
15.317611650794987,20.556397062838567
15.285632419748936,20.973815578988155
15.279124980058576,20.381165490184344
15.264976276837835,21.855467702747966
15.270308183259392,20.096007509509583
15.240703813616188,20.8577583057952
15.260734907180144,19.987885430050966
15.290550974267726,23.006964914353926
15.223716223200276,21.7762888617826
15.214296163124267,20.68869264051811
15.256150303084736,22.824525939764882
15.193761468880647,21.16655621036735
15.19320157252702,20.51841913212713
15.177456270172806,20.94402737571845
15.178483209433757,21.842549172331125
15.160049559982738,20.83352579663703
15.153422738877346,20.618431571266143
15.143699499180654,20.593132044503182
15.143541305180857,20.196076357652757
15.139997628739648,19.998147497213647
15.136501006498383,22.2082656181787
15.098547131703807,21.33154591383894
15.110257617059553,19.843544690128844
15.075244624492209,20.56407460963856
15.067191125524555,20.331774208869938
15.047313584762033,20.986838439729613
15.09619474653117,19.133312538126813
15.020754887573997,20.915857955476554
15.008223758843277,21.104208923277454
14.993905418770362,21.046384175559336
14.978521100574367,20.689999524462674
14.964038720679133,20.909189698962212
15.02644864682094,22.677230318148286
14.961639690603612,21.887062801262445
14.919007414253889,21.032533422253323
14.901533296277874,20.93277261230058
14.926262239534697,19.16693743086035
